latitude,longitude,avg_ws100_mean,avg_ws100_std,max_ws100_mean,min_ws100_mean,annual_energy_mwh_mean,annual_energy_mwh_std,annual_energy_gwh_mean,capacity_factor_mean,capacity_factor_std,full_load_hours_mean,full_load_hours_std,low_ratio_mean,high_ratio_mean,safe_ratio_mean,rated_ratio_mean,avg_ws100_cv,annual_energy_mwh_cv,capacity_factor_cv,distance_to_load_km,n_turbines,installed_capacity_mw,score_energy,score_cf,score_turbines,score_distance,score_lowrisk,composite_score,distance_to_control_point,elevation_m,slope_deg,nearest_town_name,distance_to_nearest_town_km,elevation_penalty,slope_penalty,score_town_dist,score_load_dist,score_elevation,score_slope,composite_score_v4,distance_to_reference_point,candidate_id,n_years,rho_mean,rho_std_mean,rho_interannual_std,ws100_raw_mean,ws100_density_eq_mean,annual_energy_raw_mwh_mean,annual_energy_raw_mwh_std,annual_energy_density_corrected_mwh_mean,annual_energy_density_corrected_mwh_std,capacity_factor_raw_mean,capacity_factor_density_corrected_mean,full_load_hours_raw_mean,full_load_hours_density_corrected_mean,low_ratio_raw_mean,low_ratio_density_corrected_mean,density_AEP_change_percent,raw_AEP_cv,density_corrected_AEP_cv,n_turbines_raw_recomputed,installed_capacity_raw_recomputed_mw,n_turbines_density_corrected,installed_capacity_density_corrected_mw,score_energy_density,score_cf_density,score_turbines_density,score_lowrisk_density,composite_score_density_corrected,rank_density_corrected,rank_original_v4,ranking_shift_density_minus_original,distance_to_reference_point_km
35.25,98.5,3.606261693333333,0.1533592817097854,14.080012116666667,0.0462935222999999,788.73979,155.2691700697506,0.7887397886666666,0.0449870028,0.0088616641090872,394.3698953333333,77.63458494268926,0.4447633513819231,3.80517503805e-06,0.5552328434430388,0.0016693386065157,0.0425258327739473,0.1968572804850515,0.1969827629656454,221.7401269336849,1409,2818.0,0.4650622265281878,0.4650608036385066,0.9658303688447856,0.2020960234967875,0.7706942584665404,0.5813722502685261,211.9816047189412,4126.13232421875,9.9566068649292,子科滩镇,105.37481111662346,1.0,0.3,0.7366770293279848,0.2020960234967875,0.0,0.7,0.5599528630719384,173.53149753689308,75,30,0.7789097,0.02831659,0.0023984357,3.6062617,3.099016,788.7396763821105,155.2690580987741,452.7643132562729,99.74696185136736,0.0450193879213533,0.0258427119438511,394.3698381910552,226.38215662813644,0.4447671565569611,0.5404140155201238,-42.596483121900405,0.1968571668804359,0.22030658983255325,1409,2818.0,2455,4910.0,0.39047305258266235,0.3904730525826616,0.9640555036165921,0.7333859382818777,0.528304760157108,90,85,5,173.53149753689308
35.5,101.25,3.2481940566666667,0.1313774425793541,13.82202165,0.0416035914833333,553.2537246666667,113.51431042704829,0.5532537256666666,0.0315549568666666,0.0064732161353313,276.6268613333333,56.75715335932492,0.5087692338082525,0.0,0.4912307661917475,0.0013912905157571,0.0404463034804562,0.2051758630191603,0.2051410230945173,106.5471620316839,2009,4018.0,0.3167335355274465,0.3167241244303406,0.937745740498034,0.635687776623777,0.6563640953703771,0.5537908966994148,107.33691601854534,3514.580322265625,3.8806910514831534,过马营镇,33.87677241802874,0.5,0.0,0.2239809340496313,0.635687776623777,0.5,1.0,0.5430151155505362,174.2024191997537,107,30,0.81827635,0.02545147,0.0012915398,3.2481942,2.8376782,553.2536331646016,113.5142822281753,332.1040957162011,78.39126205007238,0.0315784037194407,0.0189557132258105,276.6268165823008,166.05204785810054,0.5087692338082525,0.6099548369388926,-39.97254137915532,0.20517584598383112,0.2360442495628283,2009,4018.0,3346,6692.0,0.27989626335785817,0.279896263357858,0.9421345273827683,0.5989059519100806,0.5244308096946058,91,91,0,174.2024191997537
36.25,98.5,3.7037706133333335,0.1173641440696425,14.265053033333334,0.0548259287666666,786.7500156666666,105.78897815217286,0.7867500216666666,0.0448730632,0.006034828107089,393.3750073333333,52.89448964640666,0.4159744367093345,0.0,0.5840255632906655,0.001322974108175,0.0316877464406514,0.1344632679321025,0.1344866536120271,187.63894775401067,1413,2826.0,0.4638089013183397,0.463802512684307,0.9656431379891406,0.3304544703584647,0.8221183023997997,0.6050939582233981,179.341913361042,4592.7783203125,32.181880950927734,子科滩镇,103.13071672538425,1.0,1.0,0.7205851413158594,0.3304544703584647,0.0,0.0,0.5459581341388173,111.55266279546392,76,30,0.8116085,0.030031843,0.0014382305,3.7037706,3.226753,786.7499581748172,105.78904618182966,472.5672971926563,70.92794683926203,0.044905819530526,0.0269730192461561,393.3749790874086,236.28364859632816,0.4159744367093345,0.5180689152548011,-39.93424565423986,0.1344633642272443,0.1500906796992051,1413,2826.0,2352,4704.0,0.40862112512387444,0.4086211251238738,0.9665895783102888,0.7765975184422754,0.521157832217684,92,89,3,111.55266279546393
37.5,100.75,3.1541482933333334,0.1701362454195905,13.9354661,0.0441487276333333,526.625367,155.34423002295395,0.526625365,0.0300372984666666,0.0088680041157644,263.3126833333333,77.67211447542066,0.545396372399797,0.0,0.4546036276002029,0.0016656062080494,0.0539404712768875,0.2949805302921421,0.2952330791534261,134.5585111688409,2110,4220.0,0.2999607832603205,0.2999638774548815,0.9330181613929976,0.5302517372774096,0.590939066135963,0.5218672180225296,140.761111257647,3591.759765625,10.464853286743164,江西沟乡,111.63668592623868,0.5,0.7,0.7815795024929544,0.5302517372774096,0.5,0.3,0.5354162921260258,147.67920412792446,114,30,0.8291156,0.02785085,0.001621703,3.1541483,2.7697167,526.625396124594,155.34440506070524,326.8339337228313,108.62193310661384,0.0300585271760613,0.0186549048928556,263.312698062297,163.41696686141566,0.545396372399797,0.6495985644301387,-37.938060692100414,0.2949808463546874,0.3323459466688356,2110,4220.0,3400,6800.0,0.275066522422509,0.2750665224225087,0.9408059833685971,0.5222418023648019,0.5207370640072887,93,94,-1,147.67920412792446
35.25,99.25,3.676624833333333,0.1500016174843879,14.05608755,0.0452185996333333,828.436522,143.5089615738418,0.8284365146666667,0.0472523013,0.0081977510211217,414.218261,71.75448097013367,0.4283135069158536,0.0,0.5716864930841463,0.0015972066272425,0.040798728258709,0.1732286756592821,0.1734889263715447,167.94296429690164,1342,2684.0,0.4900665268303414,0.4900776073758542,0.9689664856768396,0.4045910810793833,0.800077704634585,0.6279735335688492,158.39183896697972,4463.18798828125,8.145567893981934,温泉乡,37.71813595982909,1.0,0.3,0.2515264740990309,0.4045910810793833,0.0,0.7,0.5525433028499045,140.84525780558616,73,30,0.7832872,0.029563572,0.0017714144,3.6766248,3.167672,828.4364839745315,143.50868866643626,482.29413980932975,92.51166957385294,0.0472851874414686,0.0275282043270165,414.21824198726574,241.14706990466487,0.4283135069158536,0.5367510666966091,-41.782605047104994,0.17322835418586915,0.19181586906784007,1342,2684.0,2304,4608.0,0.41753510727784776,0.4175351072778479,0.9677705063228854,0.7404694512145262,0.5195290247133925,94,88,6,140.84525780558616
35.25,100.75,3.09782452,0.145975046861506,14.2326399,0.0359481152666666,545.9963143333333,117.39316519808956,0.5459963103333333,0.0311413198333333,0.0066948140818137,272.99815533333333,58.69658241912397,0.5698736182848018,0.0,0.4301263817151982,0.0015170172418094,0.0471217933485483,0.215007248430656,0.2149817065443608,117.22795954068488,2036,4072.0,0.3121622154653662,0.312156127549842,0.9364819322224304,0.5954847510252782,0.5472167173753074,0.5342447575965084,113.46041091491044,3294.76123046875,5.222912311553955,尕巴松多镇,17.941241767940447,0.0,0.3,0.1097108856790684,0.5954847510252782,1.0,0.7,0.5281265406630261,163.3892978821419,111,30,0.84383804,0.028693212,0.0017880547,3.0978246,2.7334795,545.9963216766507,117.3932146052496,344.05852568846126,82.24108264932859,0.0311641736116809,0.0196380437036792,272.99816083832536,172.02926284423063,0.5698736182848018,0.6562025288819023,-36.98519348410205,0.21500733602885344,0.23903224744907614,2036,4072.0,3230,6460.0,0.2908516760887054,0.29085167608870466,0.9449884367465433,0.5094708711138618,0.5179990795900307,95,97,-2,163.3892978821419
35.75,100.75,3.01315849,0.1290652422102983,13.64029025,0.0306932125433333,468.6428313333333,96.33457992381264,0.4686428306666667,0.0267290102666666,0.0054911302832933,234.32141566666667,48.16729079162086,0.5745877415142517,0.0,0.4254122584857482,0.0012393226372565,0.0428338710488137,0.2055607671405783,0.2054370973152426,62.39653855616735,2371,4742.0,0.2634385644013558,0.2634288262879015,0.9208013480621606,0.8018728058109743,0.538796140121353,0.5360782064773086,59.97377385224653,3295.636962890625,11.621870994567873,茫曲镇,20.23887719698835,0.0,0.7,0.1261867042370006,0.8018728058109743,1.0,0.3,0.5169756253931789,121.62263289317092,123,30,0.868739,0.029532714,0.0015590121,3.0131583,2.6840644,468.6428979408737,96.33461507864958,301.39581596777373,69.75140390361001,0.0267490238550727,0.0172029575324071,234.32144897043685,150.69790798388686,0.5745877415142517,0.6532487773535943,-35.68753153156728,0.20556081293864742,0.2314279104361159,2371,4742.0,3687,7374.0,0.25175423737426944,0.251754237374269,0.9337450179599469,0.5151829184720675,0.5126223261457132,96,105,-9,121.62263289317092
35.5,99.5,3.46977828,0.1743950313334789,13.607705733333336,0.0420787460999999,684.5512073333333,167.52072174992912,0.6845512153333334,0.0390449658333333,0.0095610135226621,342.27560266666666,83.76036198223206,0.4526202164999043,0.0,0.5473797835000956,0.0012280318719797,0.0502611456007727,0.2447161292761508,0.2448718629560115,132.379456709835,1624,3248.0,0.3994355999068051,0.3994399715074805,0.9557667103538664,0.5384538010392317,0.7566599754239269,0.5950944195602816,122.77108807795804,4464.0263671875,3.722679853439331,子科滩镇,29.53484577163778,1.0,0.0,0.1928459703763768,0.5384538010392317,0.0,1.0,0.5401639185788313,108.36759166074624,90,30,0.7889198,0.029868124,0.0021144906,3.4697783,3.000278,684.551225660589,167.5208553544125,399.3123300361685,108.38543946238156,0.039072558542271,0.0227917996595986,342.2756128302945,199.65616501808424,0.4526202164999043,0.5615608183413595,-41.66801328113411,0.24471631789535633,0.2714302347051601,1624,3248.0,2783,5566.0,0.3414879868942607,0.3414879868942605,0.9559858288638489,0.6924916592499748,0.5123452994544968,97,92,5,108.36759166074624
35.75,100.5,2.839323413333333,0.1265587425028277,12.776590233333334,0.0261770684933333,407.1928636666667,85.51090894608684,0.4071928683333333,0.0232242086333333,0.0048743261761138,203.596431,42.755453976704445,0.6136110903178049,0.0,0.386388909682195,0.0006576818790494,0.0445735564707118,0.2100010009411343,0.209881260243152,61.329749035675086,2729,5458.0,0.224732268752259,0.2247235807763565,0.9040441864819322,0.8058882518827135,0.4690908932887054,0.5061677705127096,55.597463322279445,3151.336181640625,5.220975875854492,塔秀乡,21.50905365377229,0.0,0.3,0.1352948493212716,0.8058882518827135,1.0,0.7,0.5141406062130349,105.51773105529124,138,30,0.8648221,0.029627286,0.0015307915,2.8393235,2.5262344,407.19284113702975,85.510820580581,258.5892440566452,60.06608352621674,0.0232416005215199,0.0147596600488952,203.59642056851487,129.2946220283226,0.6136110903178049,0.6865567324566875,-36.49464874319242,0.21000079554887027,0.2322837662693309,2729,5458.0,4297,8594.0,0.21252495885849607,0.2125249588584957,0.9187373911331989,0.45077106286048774,0.5104379116633752,98,107,-9,105.51773105529124
37.0,98.75,3.4943490833333333,0.1826369046622004,13.696121833333333,0.04423524795,765.9463806666666,151.385295214991,0.765946385,0.0436852060333333,0.0086299504578673,382.973192,75.69264773245035,0.4791634541008558,0.0,0.5208365458991442,0.0014596381132985,0.0522663592865711,0.1976447686628244,0.1975485808921769,182.02552439251383,1451,2902.0,0.4507050433756658,0.4506844226813769,0.963864444860513,0.3515836606560324,0.709247260076866,0.5899767838701949,177.0382857773015,4108.24169921875,27.00104522705078,黑马河乡,96.2960614494949,1.0,1.0,0.6715753903310265,0.3515836606560324,0.0,0.0,0.527557556759322,105.24458123998,78,30,0.8354613,0.028722411,0.0014375089,3.4943492,3.07441,765.9466842850817,151.38522927752038,482.7977354939343,102.78336257044944,0.0437184180528014,0.0275569483729414,382.9733421425408,241.3988677469672,0.4791634541008558,0.582723850338099,-36.96718774302582,0.19764460423093302,0.2128911447053396,1451,2902.0,2302,4604.0,0.41799661808071487,0.4179966180807147,0.9678197116567436,0.6515659957843531,0.5104021478914609,99,99,0,105.24458123998
36.0,101.0,2.67609184,0.120191403444281,13.808197716666664,0.0228605411566666,427.9757606666666,89.75194010636734,0.4279757636666667,0.0244096426,0.0051167672149876,213.98787966666663,44.87597121107799,0.6719471475742529,0.0,0.3280528524257471,0.0012659276725636,0.0449130338681803,0.2097126714993365,0.209620734675881,49.25877236270003,2597,5194.0,0.2378230641793668,0.2378149101917454,0.9102228047182176,0.8513239774241379,0.3648884248953749,0.5106530415748718,52.81548387730155,3081.39501953125,13.725272178649902,过马营镇,28.286855399430088,0.0,0.7,0.1838969166341735,0.8513239774241379,1.0,0.3,0.5008973880297121,125.73907609624072,133,30,0.89221954,0.031190688,0.0015318787,2.6760917,2.402473,427.9756599359137,89.75174427746046,287.4965722742284,67.42921778351372,0.0244278344712279,0.01640962170515,213.98782996795688,143.74828613711418,0.6719471475742529,0.7289894869043757,-32.82408342631472,0.20971226328829107,0.2345392059811983,2597,5194.0,3865,7730.0,0.23901653665054146,0.2390165366505419,0.929365743246568,0.36871341494345,0.5051683423422243,100,111,-11,125.73907609624072
36.25,101.0,2.89175489,0.1331701243444624,13.737905583333331,0.0294105766166666,459.093147,104.42740871135992,0.459093146,0.0261845871999999,0.0059557000402784,229.54657366666663,52.21370474284839,0.6142767464297894,0.0,0.3857232535702106,0.0014635784448269,0.0460516639238612,0.2274645339268371,0.2274505988881301,36.906732156550056,2421,4842.0,0.2574233797039999,0.2574164950172607,0.918460962366598,0.8978176393611839,0.4679018686402798,0.5397883862745072,44.83622456272391,3186.801513671875,19.97763633728028,倒淌河镇,23.190831540408222,0.0,1.0,0.1473544941912318,0.8978176393611839,1.0,0.0,0.5077887656540411,117.07716151081212,126,30,0.86985475,0.028410058,0.0013401675,2.8917549,2.5771406,459.0931736506665,104.4274841927128,299.6771597506392,76.93926862668579,0.0262039482677321,0.0171048607163606,229.5465868253333,149.8385798753196,0.6142767464297894,0.6915053833869801,-34.72410897168562,0.22746468513638549,0.25674051599630354,2421,4842.0,3708,7416.0,0.25017920717669107,0.25017920717669057,0.9332283619544358,0.44120122321684907,0.5050974530585479,101,108,-7,117.07716151081213
37.25,98.5,3.30697205,0.1839604253310529,13.822490933333334,0.0392062149866666,652.7366020000001,140.84127951385625,0.6527365936666667,0.0372280336,0.0080276959426262,326.3683,70.4206392569645,0.5279758236228593,0.0,0.4720241763771406,0.0013950125175703,0.0556280556804382,0.2157704640467767,0.2156357767611521,214.4051045354636,1703,3406.0,0.3793961179225157,0.3793746966285364,0.9520689009548774,0.2297053937701909,0.6220564276563574,0.5243724517723457,210.03079527810925,3809.777099609375,31.84903717041016,黑马河乡,127.43994963777249,0.5,1.0,0.894901094875554,0.2297053937701909,0.5,0.0,0.5256004742030695,139.6460681205799,91,30,0.82170874,0.028672246,0.0017349963,3.306972,2.8917642,652.7365962191343,140.84123126228636,400.4866479548604,93.6166612360721,0.0372566550353387,0.0228588269380628,326.36829810956715,200.24332397743012,0.5279758236228593,0.6381516622168991,-38.644983248279445,0.21577039203575413,0.23375725935967737,1703,3406.0,2775,5550.0,0.34256416848605153,0.34256416848605215,0.9561826501992816,0.5443781421754255,0.5049482982086346,102,100,2,139.6460681205799
34.75,101.25,3.49523524,0.1746000842711662,13.86760495,0.0413599297166666,745.6512896666667,148.1549248517584,0.7456513,0.0425286435333333,0.0084523827185156,372.825647,74.07746165178938,0.4741163988488825,0.0,0.5258836011511174,0.0016577671316049,0.0499537433912935,0.1986919715755994,0.1987456456703314,181.96621807386265,1491,2982.0,0.4379215087002287,0.4379119350500664,0.9619921363040628,0.3518068924367001,0.71826253536469,0.5840541610980716,180.07950398537048,3734.788330078125,13.798798561096191,河北乡,31.72362141586132,0.5,0.7,0.2085411802962516,0.3518068924367001,0.5,0.3,0.5221215389500254,235.06162723760764,79,30,0.82562745,0.028060028,0.0024898618,3.4952352,3.0614862,745.6514606886846,148.1549880051021,459.1737172675691,100.2087577894844,0.0425600148794911,0.0262085455061397,372.8257303443423,229.5868586337845,0.4741163988488825,0.5607159967063403,-38.41979242641385,0.1986920106992964,0.21823713775649506,1491,2982.0,2420,4840.0,0.39634683045960295,0.39634683045960223,0.9649165969591104,0.6941253989678281,0.5048529375902389,103,101,2,235.06162723760764
36.25,98.75,3.5312736666666664,0.1446427511527038,13.63740205,0.0562701797,688.5752663333334,132.3437733881362,0.6885752706666667,0.0392730987999999,0.0075488819891383,344.28763133333337,66.17188416912572,0.4497195606790262,0.0,0.5502804393209738,0.0010074460829569,0.0409605045675315,0.1921994295451061,0.1922150841109159,165.23828930340036,1614,3228.0,0.4019702866328959,0.4019593558857941,0.9562347874929789,0.4147716053246671,0.7618412562768007,0.5784415204666524,156.92482716950477,4673.8837890625,14.39998722076416,切吉乡,82.81081996435188,1.0,0.7,0.574875805570887,0.4147716053246671,0.0,0.3,0.5275894684285357,89.7737629256201,89,30,0.79728144,0.028388193,0.0014646803,3.5312736,3.0599275,688.5751880602246,132.34382635767022,402.4951957655827,86.41130522925057,0.0393022367614283,0.0229734700779442,344.2875940301123,201.24759788279133,0.4497195606790262,0.5650492905323917,-41.54666000971569,0.19219952831947684,0.2146890351446018,1614,3228.0,2761,5522.0,0.34440486438766815,0.3444048643876686,0.9565270875362889,0.6857455541114786,0.4987348362936593,104,98,6,89.7737629256201
36.5,101.0,3.12301126,0.1583161568116994,14.227248716666669,0.04030212996,575.730823,147.36299272132356,0.5757308210000001,0.0328370359333333,0.0084063155954557,287.865411,73.68149602148844,0.5710924075321672,0.0,0.4289075924678327,0.0022163896998277,0.0506934313172151,0.2559581436919586,0.2560010474916949,42.933776060351626,1930,3860.0,0.3308914797291934,0.3308827531437585,0.9414435498970232,0.875131561833395,0.5450396616399769,0.5865785824607724,52.69356865426553,3734.905517578125,17.96712875366211,倒淌河镇,11.388541297857078,0.5,1.0,0.0627229681684527,0.875131561833395,0.5,0.0,0.5051831463968232,114.66987612896015,104,30,0.84504,0.02635646,0.0013046489,3.1230114,2.7584074,575.7308867676696,147.36293996521016,371.5919225418138,107.011375235927,0.032861351984456,0.0212095846199665,287.8654433838348,185.7959612709069,0.5710924075321672,0.6688674925767896,-35.45735844952749,0.2559580237088739,0.28798089717325714,1930,3860.0,2991,5982.0,0.3160841402974239,0.316084140297424,0.950868474142597,0.4849790099258653,0.4953960737218215,105,110,-5,114.66987612896015
35.75,99.0,3.666567403333333,0.1829590195486702,13.7455678,0.0514797387,837.3737063333334,162.0806867283512,0.8373737126666666,0.0477607663666666,0.0092519033629639,418.6868556666667,81.04034354388997,0.4346987257861949,0.0,0.565301274213805,0.0011293572373181,0.0498992652862018,0.1935583664766179,0.1937134612107284,155.56009234836233,1327,2654.0,0.4956959081337286,0.4956928367948892,0.9696686013855084,0.4512007951490046,0.7886721417835287,0.636811823596177,145.94057348709126,4323.90283203125,31.13084602355957,子科滩镇,43.09829732963058,1.0,1.0,0.2901063816947182,0.4512007951490046,0.0,0.0,0.528993367940119,101.839583632947,71,30,0.7763433,0.02822209,0.0014482088,3.6665676,3.147207,837.3737573612974,162.08033632657154,479.4313540039538,101.8284274743706,0.0477953057854621,0.0273648033107279,418.6868786806487,239.7156770019769,0.4346987257861949,0.5379321680764527,-42.74583484503731,0.193557936228278,0.2123941761921788,1327,2654.0,2318,4636.0,0.4149115610166976,0.4149115610166974,0.967426068985878,0.7381854043162506,0.49365125991559367,106,96,10,101.83958363294701
36.25,101.25,2.8177769,0.1155870901662405,12.4961686,0.0256516527666666,337.1997543333334,81.58367770981005,0.337199754,0.0192321961666666,0.004652902599214,168.59987813333333,40.79183861689562,0.6057809342016618,0.0,0.3942190657983381,0.0005511993579026,0.0410206678059716,0.241944653462475,0.2419329835704624,59.18061172702743,3296,6592.0,0.1806447926131112,0.18063782678162,0.877504212694252,0.8139777060795035,0.4830774675204953,0.4801014589777954,67.25424357220312,3410.05078125,7.383144855499268,河阴镇,22.568131810159,0.0,0.3,0.1428892567379989,0.8139777060795034,1.0,0.7,0.4963419076123876,139.092432118923,143,30,0.8720968,0.028941369,0.0013591422,2.817777,2.514305,337.1996762347037,81.58358406990543,211.65213421407464,57.83281069759296,0.0192465568627114,0.0120806012679266,168.59983811735185,105.82606710703732,0.6057809342016618,0.6927672043815655,-37.232402896271836,0.24194443180046285,0.2732446375385859,3296,6592.0,5250,10500.0,0.1695103264660115,0.16951032646601183,0.8952910495497712,0.43876107846886525,0.4909931220832,107,114,-7,139.092432118923
36.0,98.75,3.43544374,0.1267913221121133,13.055282666666669,0.0411040626,649.1684433333334,105.25635230991192,0.6491684356666667,0.0370260459333333,0.0060067744864139,324.584222,52.62817672679016,0.4743790598930392,0.0,0.5256209401069608,0.0005854771232044,0.0369068253500531,0.1621402786762775,0.1622310547885489,168.67388191060735,1712,3424.0,0.3771485951081171,0.3771440476370831,0.951647631529676,0.4018398727066526,0.7177933584878302,0.5585406126970517,159.6145455059467,3913.437255859375,18.16841125488281,子科滩镇,70.54097905735041,0.5,1.0,0.486891580587805,0.4018398727066526,0.5,0.0,0.5175669933058953,100.71999904118428,93,30,0.7858005,0.029063473,0.0014187691,3.4354436,2.9603598,649.1684869786033,105.25614779452556,368.369707633911,66.54447927862894,0.037052995832112,0.0210256682439446,324.5842434893016,184.1848538169555,0.4743790598930392,0.5729449559597773,-43.25514638758912,0.16213995273309506,0.18064590518599705,1712,3424.0,3017,6034.0,0.31313120198874017,0.3131312019887395,0.9502288048024405,0.6704766953691155,0.48889413937489645,108,104,4,100.71999904118428
35.5,98.75,3.513074143333333,0.153519761059244,12.424926383333334,0.0497194455666666,643.6909529999999,133.94598057624012,0.643690954,0.0367139685,0.0076466845651659,321.845476,66.97298988729663,0.4410404554565794,0.0,0.5589595445434206,0.0003841667290465,0.0436995505348426,0.208090512927001,0.2082772546140306,188.09792586982843,1727,3454.0,0.3736984165594947,0.3736976232914376,0.9509455158210072,0.3287268550821877,0.7773442612818988,0.5516288829719058,178.36839937328037,4634.080078125,8.840323448181152,子科滩镇,72.0290374454614,1.0,0.3,0.4975621072066799,0.3287268550821877,0.0,0.7,0.5179508924776305,137.66346219013627,95,30,0.77708894,0.028723367,0.0019146397,3.5130742,3.0160904,643.6907515084141,133.94585637508615,354.61593470027464,82.04623440516328,0.0367403396979688,0.0202406355422531,321.84537575420705,177.30796735013732,0.4410404554565794,0.5534887632973192,-44.90895917499613,0.2080903851130371,0.23136646263374958,1727,3454.0,3134,6268.0,0.3005268152096144,0.30052681520961483,0.9473502927717364,0.7081016251688121,0.4833061072755254,109,103,6,137.66346219013627
35.75,98.75,3.4568856233333336,0.1464774343457997,12.5507421,0.0437296996,636.9896243333334,118.65401066247183,0.6369896226666667,0.0363316601333333,0.0067735568018101,318.494812,59.32700538485583,0.4586404192762266,0.0,0.5413595807237733,0.0003650784739376,0.0423726586026174,0.1862730665144724,0.1864367545262709,176.47452393115032,1745,3490.0,0.369477362937127,0.3694756042612537,0.9501029769706048,0.3724778882132357,0.7459064206068189,0.5527263992687073,166.95338065000757,4137.38232421875,6.712146759033203,子科滩镇,65.64574490453806,1.0,0.3,0.4517889752394228,0.3724778882132357,0.0,0.7,0.5146413578613007,117.36759197257857,97,30,0.7806386,0.029229034,0.001660817,3.4568856,2.9721658,636.9895922220985,118.6538444331805,354.6296864200631,73.28271719512111,0.0363578534373343,0.0202414204577661,318.49479611104925,177.31484321003154,0.4586404192762266,0.5630413329341019,-44.327240075782164,0.18627281494390505,0.2066457490767337,1745,3490.0,3134,6268.0,0.3005394177148272,0.300539417714827,0.9473502927717364,0.6896285987023251,0.4830112989974263,110,106,4,117.36759197257855
35.25,101.75,3.0118452733333334,0.1664899707402281,12.927449533333334,0.0387856319399999,414.911373,137.19956157476463,0.414911372,0.0236642961333333,0.0078270491498239,207.45568666666668,68.59978080936145,0.5798483648143989,0.0,0.420151635185601,0.0008401639344261,0.0552783943499085,0.3306719711796491,0.3307535160024838,156.35410520672374,2678,5356.0,0.2295940272782666,0.2295836831490725,0.906431379891406,0.4482120932994151,0.5293993800565954,0.4615745417867178,158.3918389669789,3648.90283203125,4.964583396911621,过马营镇,79.18574673533533,0.5,0.0,0.5488812339232677,0.4482120932994151,0.5,1.0,0.4986837447552291,227.0938609029693,135,30,0.8176542,0.026884796,0.0019762232,3.011845,2.6328497,414.911322647932,137.1996733167493,246.1391516150125,90.76441140701722,0.0236821531191742,0.0140490383341902,207.455661323966,123.06957580750628,0.5798483648143989,0.6890305640808111,-40.67668482889996,0.33067228062409,0.36875243459432366,2678,5356.0,4515,9030.0,0.20111530557082036,0.20111530557082102,0.9133740097426561,0.4459870980422569,0.4810565110733523,111,113,-2,227.0938609029693
36.0,99.0,3.6368671266666666,0.1641015024490255,13.710703983333334,0.05843614298,742.8800396666667,147.75202412288013,0.742880047,0.0423709056,0.0084311283209517,371.4400206666666,73.87601099530087,0.4175078182831382,0.0,0.5824921817168617,0.0010834768071462,0.0451216656351784,0.198890825212072,0.198983906564219,146.72599809856138,1496,2992.0,0.4361759451809863,0.4361699575931732,0.9617580977345066,0.4844527425775555,0.8193793078140533,0.6131321416745958,137.56017550409882,4487.2119140625,21.346717834472656,子科滩镇,50.317467068652654,1.0,1.0,0.3418733980173774,0.4844527425775555,0.0,0.0,0.5184493735908832,82.16716020930131,80,30,0.76603806,0.025779001,0.0011486084,3.636867,3.1108613,742.8801153676029,147.7522649092029,415.0143955148959,92.49716486014074,0.0424018330689271,0.0236880362736812,371.4400576838015,207.50719775744795,0.4175078182831383,0.5439250900350159,-44.13440514429002,0.19889112907011913,0.22287700344799433,1496,2992.0,2678,5356.0,0.355877849768979,0.3558778497689785,0.9585691088914038,0.7265961241370362,0.4788875801912739,112,102,10,82.16716020930131
35.0,100.75,3.423820673333333,0.1549168602463735,13.78891905,0.0352252514433333,647.641249,133.57463763411624,0.6476412493333333,0.0369388188666666,0.0076201200217182,323.8206236666667,66.78731658167642,0.4718040792308139,0.0,0.528195920769186,0.001380259666808,0.0452467798483005,0.2062478846743689,0.2062902998935529,144.8628053739142,1716,3432.0,0.3761866412190561,0.3761807563059912,0.951460400674031,0.4914658878731949,0.722392903840877,0.5719164173604897,140.81821391091782,3895.42138671875,26.518329620361328,河北乡,26.954111485940807,0.5,1.0,0.1743401146170941,0.4914658878731949,0.5,0.0,0.4989296316325916,186.9925345635289,94,30,0.81557596,0.02706804,0.0019530974,3.4238207,2.9879992,647.641294559876,133.57467009956454,388.3571226067007,89.65705266848342,0.0369658273150614,0.0221665024318893,323.820647279938,194.1785613033504,0.4718040792308139,0.5721596551638097,-40.035151268323546,0.20624792029411776,0.23086238786273383,1716,3432.0,2862,5724.0,0.331448292887908,0.3314482928879086,0.9540422181764503,0.6719953320228806,0.47780223660653187,113,112,1,186.9925345635289
35.75,100.25,2.56524511,0.1147299203417113,11.672127466666666,0.02154344116,282.1522273333333,67.60968164954029,0.2821522243333333,0.0160925403666666,0.0038547635530709,141.0761136,33.80484040206261,0.6762176040289111,0.0,0.323782395971089,0.0001786352937262,0.0447247399067106,0.2396212934008368,0.2395372927605315,68.11974459275288,3938,7876.0,0.1459712860887225,0.1459650660167913,0.8474536603632279,0.7803303883463207,0.357260345030714,0.4376234068758014,59.97377385224694,3193.65185546875,1.886752724647522,唐乃亥乡,27.524416889199845,0.0,0.0,0.1784296443257294,0.7803303883463207,1.0,1.0,0.4793654172122672,92.112677787115,154,30,0.8634527,0.029933013,0.0016117551,2.5652452,2.2818925,282.1522552497436,67.60974367506185,174.63514049857173,45.97608624754036,0.0161045807790949,0.0099677591608773,141.0761276248718,87.31757024928586,0.6762176040289111,0.7451756514542839,-38.10606250728154,0.23962148952244922,0.2632693861973122,3938,7876.0,6363,12726.0,0.13558679810459703,0.13558679810459665,0.8679082812576884,0.3374121570107126,0.47722104042721386,114,118,-4,92.112677787115
